"Area" "Perimeter" "Major_Axis_Length" "Minor_Axis_Length" "Eccentricity" "Convex_Area" "Extent" "Class"
12532 449.7430115 179.2852631 90.64862061 0.862761497 12874 0.602789819 "Osmancik"
10773 414.8919983 159.6753082 88.12444305 0.833911836 11174 0.6328125 "Osmancik"
15292 510.4830017 219.6590271 89.13313293 0.913971007 15511 0.543194115 "Cammeo"
14998 496.9039917 215.9502716 89.39608765 0.910292327 15279 0.824836373 "Cammeo"
9936 398.276001 161.4819336 80.27461243 0.867686331 10216 0.671941578 "Osmancik"
15868 519.5289917 219.1789246 93.26964569 0.904939115 16281 0.571263969 "Cammeo"
14467 498.6239929 213.5956268 86.99999237 0.913289249 14857 0.740757823 "Cammeo"
11445 426.1809998 172.9773712 86.00354004 0.867638648 11734 0.611378193 "Osmancik"
11870 432.2980042 177.3648224 86.7665863 0.872172534 12143 0.77082926 "Osmancik"
13932 462.0220032 187.7802887 95.7806015 0.860134423 14180 0.704918027 "Osmancik"
10260 417 172.9935608 76.90769196 0.895744264 10527 0.588235319 "Osmancik"
11435 424.2430115 175.184967 84.44194794 0.876162469 11660 0.801443815 "Osmancik"
15119 508.3420105 213.379303 91.25335693 0.903940618 15612 0.723778069 "Cammeo"
10502 402.8340149 162.6251373 83.31459808 0.858800173 10798 0.639196575 "Osmancik"
10697 407.8070068 168.2178345 81.61740112 0.874409437 10824 0.600280583 "Osmancik"
12676 431.769989 172.6096497 94.47388458 0.83691895 12872 0.73102653 "Osmancik"
10214 392.2399902 158.9323425 82.07255554 0.856347919 10371 0.664541304 "Osmancik"
8813 387.7210083 164.1777039 68.98608398 0.907435417 9005 0.73736614 "Osmancik"
14205 487.3510132 204.3322449 89.63425446 0.89864862 14637 0.773692787 "Cammeo"
11625 430.4339905 176.3329468 86.15995026 0.872496247 11838 0.596796572 "Osmancik"
14415 490.0660095 206.5392456 90.01753235 0.900025427 14671 0.65332669 "Cammeo"
11611 431.2730103 178.5139465 84.11251831 0.88203615 11775 0.691913486 "Osmancik"
12752 455.3519897 191.7622375 85.68017578 0.894631803 12938 0.572403252 "Osmancik"
14041 481.947998 204.5984802 88.18790436 0.902338028 14284 0.572307825 "Cammeo"
12504 445.5870056 182.3785248 88.63295746 0.873967946 12781 0.79887557 "Osmancik"
12190 445.894989 185.7569427 84.64902496 0.890134573 12386 0.716216207 "Osmancik"
9335 388.8059998 160.1561584 75.16480255 0.883027077 9536 0.623330653 "Osmancik"
10030 414.3840027 181.6005707 70.75994873 0.920964658 10152 0.771894693 "Osmancik"
10657 412.8389893 171.1241608 80.39784241 0.882761359 10879 0.724818051 "Osmancik"
11051 424.9760132 180.8719025 78.26737976 0.901527107 11240 0.568057954 "Osmancik"
14482 486.1629944 201.8145294 92.54988098 0.88864857 14825 0.64255923 "Cammeo"
14855 495.8989868 208.5706177 92.42722321 0.896449506 15191 0.590609074 "Cammeo"
11434 404.7099915 161.0792694 90.86819458 0.825692177 11591 0.802949429 "Osmancik"
9154 383.677002 158.3173676 74.56001282 0.882158399 9346 0.74750942 "Osmancik"
14725 472.9020081 193.1235504 97.71608734 0.862546921 15084 0.634315491 "Cammeo"
10781 414.9549866 169.7361755 82.24104309 0.874778628 11069 0.699338377 "Osmancik"
12181 456.9379883 194.8551636 80.28486633 0.911173344 12489 0.584893882 "Cammeo"
15526 514.3909912 216.9185791 91.82958221 0.905972481 15936 0.580845475 "Cammeo"
13799 454.7409973 184.8682709 95.91585541 0.854875267 13965 0.621800661 "Osmancik"
14816 496.3160095 206.6574249 92.17412567 0.895021141 15194 0.581498504 "Cammeo"
13000 460.3710022 195.0987549 85.72264862 0.898300886 13231 0.582855105 "Cammeo"
12518 460.8540039 188.4377441 86.61429596 0.888103247 12903 0.732560873 "Osmancik"
12752 453.4949951 185.510849 89.1917038 0.876835942 13105 0.683167279 "Osmancik"
14050 481.2510071 191.8238525 95.06197357 0.86856854 14600 0.607698977 "Cammeo"
13235 465.8160095 193.5456238 88.63944244 0.888964057 13629 0.56547749 "Cammeo"
16019 509.0130005 214.7909393 96.12420654 0.894271672 16248 0.657594442 "Cammeo"
12555 444.5799866 184.8253326 87.36722565 0.881222546 12773 0.652207792 "Cammeo"
14316 488.9859924 204.4242706 90.14910126 0.897511899 14731 0.564177334 "Cammeo"
11999 440.6690063 176.7019043 88.94086456 0.86408931 12483 0.646846354 "Osmancik"
11572 418.6289978 164.1232605 90.98297119 0.832278609 11861 0.66163522 "Osmancik"
13334 470.5239868 194.3191986 89.29185486 0.888171971 13738 0.624309421 "Cammeo"
12642 462.8089905 198.4047089 81.74517059 0.91117835 12878 0.605982184 "Osmancik"
17198 520.9920044 209.9702148 105.6705856 0.864132345 17586 0.606160998 "Cammeo"
11428 418.6149902 168.1789856 87.29834747 0.854725659 11589 0.628291845 "Osmancik"
11721 442.3500061 186.2523346 81.25922394 0.899808228 11950 0.577787638 "Osmancik"
11828 437.9070129 184.9572601 82.3454361 0.895424545 12020 0.616426945 "Osmancik"
11759 426.1380005 173.6890717 87.18202209 0.864900708 11941 0.693664491 "Osmancik"
12888 467.197998 199.1564178 83.28892517 0.908351004 13222 0.725839138 "Cammeo"
10961 419.3880005 169.5791473 84.24118042 0.867884457 11323 0.75854671 "Osmancik"
15178 514.7420044 219.332962 89.0112381 0.913949907 15638 0.787567437 "Cammeo"
10589 439.7080078 191.7048798 71.42118073 0.928008914 10817 0.510953486 "Osmancik"
12378 459.9760132 191.2494965 83.99846649 0.898384988 12800 0.565515339 "Osmancik"
12865 460.6659851 193.3482361 85.72440338 0.896339715 13120 0.634556592 "Cammeo"
11438 433.9179993 178.3515625 83.5476532 0.883493364 11767 0.743016779 "Osmancik"
13023 480.447998 205.312088 82.03385162 0.91670841 13444 0.632430077 "Cammeo"
11682 423.3739929 168.3994904 89.37419128 0.847542703 11963 0.715808809 "Osmancik"
10775 414.9979858 165.7289581 84.2712326 0.861068904 11036 0.634458005 "Osmancik"
13415 470.355011 197.0299377 87.65262604 0.895595372 13629 0.582248271 "Cammeo"
11455 405.618988 159.5702667 92.32996368 0.815599859 11639 0.776189208 "Osmancik"
14407 482.79599 202.8323364 91.19192505 0.893233716 14671 0.742628872 "Cammeo"
10841 413.4599915 170.964798 81.67490387 0.878507078 11070 0.654491663 "Osmancik"
11149 416.8909912 167.2921295 86.69961548 0.85522747 11323 0.69089669 "Osmancik"
11220 418.5490112 172.7580261 83.32672119 0.875988543 11380 0.60661763 "Osmancik"
14350 472.0209961 189.9021759 97.03052521 0.859610438 14577 0.651798666 "Osmancik"
12075 430.4710083 176.1828156 88.51406097 0.864635944 12248 0.802325606 "Osmancik"
14291 481.2399902 196.5010071 93.87129211 0.878515363 14618 0.589198112 "Cammeo"
14115 483.7799988 206.8418732 88.06864929 0.904827833 14312 0.747656107 "Cammeo"
13388 466.4620056 191.9375 90.36680603 0.882232666 13644 0.753998637 "Osmancik"
14741 497.2250061 212.4633636 89.45372772 0.907046139 15036 0.553714991 "Cammeo"
12406 449.7139893 188.5073853 84.51765442 0.893857121 12602 0.79832691 "Osmancik"
13964 480.026001 199.8231354 90.06546783 0.892662406 14298 0.657748461 "Cammeo"
9669 388.6069946 151.4384613 83.59090424 0.833857775 10012 0.733889937 "Osmancik"
10560 400.1789856 168.2690582 80.58906555 0.877853215 10691 0.637373269 "Osmancik"
15290 501.0570068 209.3677521 94.17389679 0.893128633 15582 0.757831097 "Cammeo"
10594 401.243988 167.1878052 81.09770966 0.874475598 10738 0.787775159 "Osmancik"
11739 430.4920044 170.7973633 89.44210052 0.851918876 11963 0.582580626 "Osmancik"
13574 488.4970093 210.6863098 83.74446869 0.917609036 13856 0.551676512 "Cammeo"
12337 446.2200012 180.5418091 87.79290771 0.873806 12628 0.612927258 "Osmancik"
13047 486.368988 213.1944733 79.28887177 0.928269327 13621 0.615424514 "Cammeo"
11623 424.3590088 167.4039917 90.13301086 0.842679143 11990 0.760269463 "Osmancik"
11981 448.8269958 190.1289978 81.32439423 0.903905272 12154 0.562092423 "Cammeo"
13935 483.243988 196.7861023 91.71784973 0.884743154 14428 0.593231142 "Cammeo"
15055 508.276001 218.9765167 88.4911499 0.91470927 15361 0.686220884 "Cammeo"
11923 432.3340149 174.236618 88.13159943 0.862641633 12187 0.62450242 "Osmancik"
12003 433.5209961 178.5503845 86.43273163 0.875023544 12171 0.766475081 "Osmancik"
10975 420.5220032 169.9667511 83.40963745 0.871305525 11305 0.68679601 "Osmancik"
12546 442.0660095 184.2648315 87.30493164 0.880631745 12744 0.678896129 "Osmancik"
11316 418.5490112 170.6856995 85.69087982 0.864844978 11497 0.608387113 "Osmancik"
10669 403.6749878 164.5473785 83.43628693 0.861907542 10885 0.713836491 "Osmancik"
12414 453.3829956 188.5623016 85.32583618 0.891760647 12721 0.588173985 "Cammeo"
14517 495.6149902 211.8028259 88.03250122 0.909531891 14815 0.687520742 "Cammeo"
13787 476.8959961 201.3383179 88.16448212 0.899027467 14045 0.575994313 "Cammeo"
11128 441.4330139 184.4109802 79.25365448 0.902940094 11403 0.55810219 "Cammeo"
11867 431.9429932 178.5909119 85.77666473 0.877105951 12126 0.640351832 "Osmancik"
12375 451.0809937 185.7811584 86.23738098 0.885736704 12755 0.649742723 "Cammeo"
9961 392.1430054 159.5180206 80.50272369 0.863316834 10156 0.617736459 "Osmancik"
13501 485.756012 205.7710114 84.90839386 0.910896301 13896 0.658521116 "Cammeo"
13722 482.3429871 202.278183 87.75389099 0.900995851 14189 0.605667353 "Cammeo"
14828 494.256012 209.6626892 90.79800415 0.901361704 15038 0.570922554 "Cammeo"
14256 492.927002 209.8032074 87.69036865 0.90846318 14730 0.702266037 "Cammeo"
9885 385.6000061 157.2108917 81.19732666 0.856295228 10042 0.628417015 "Osmancik"
10877 424.5750122 175.6068878 80.03326416 0.890106559 11152 0.6159814 "Osmancik"
9236 394.3410034 160.928894 74.24967957 0.887201667 9465 0.577394366 "Osmancik"
11975 458.9020081 199.0426941 78.03676605 0.919939458 12288 0.799826324 "Cammeo"
13279 483.6579895 201.3382263 85.47550201 0.905410647 13691 0.576345503 "Cammeo"
12558 439.776001 173.4427643 93.39813995 0.842628419 12804 0.638888896 "Osmancik"
13901 478.848999 200.4419098 89.34198761 0.895169914 14232 0.568548083 "Cammeo"
14136 488.9679871 203.3906555 89.7869873 0.897285402 14475 0.592058957 "Cammeo"
11866 436.1289978 176.1208649 87.78805542 0.866916478 12210 0.616223514 "Osmancik"
10360 411.2399902 169.4011078 78.57222748 0.885927558 10538 0.784848511 "Osmancik"
11747 452.1270142 194.4948578 78.74446106 0.914375782 11935 0.542636752 "Cammeo"
14795 497.5159912 213.6031799 89.84618378 0.90723604 15002 0.803072274 "Cammeo"
11278 430.2630005 174.4451752 83.79233551 0.877084434 11637 0.736546516 "Osmancik"
14078 478.4700012 203.645462 88.56031036 0.90049088 14280 0.744395077 "Cammeo"
11316 429.6350098 177.2783051 82.78518677 0.884268582 11544 0.756417096 "Osmancik"
13839 481.5880127 201.3427887 88.88829803 0.897272348 14165 0.716935217 "Cammeo"
12649 459.9450073 190.4369659 85.74949646 0.892888606 12886 0.698184013 "Osmancik"
10854 415.2799988 170.1440277 82.00539398 0.876184225 11071 0.623721421 "Osmancik"
12625 445.928009 181.6507568 89.60035706 0.869884133 12905 0.651444793 "Osmancik"
13076 450.3450012 183.5969391 91.7095871 0.866304755 13253 0.677021861 "Osmancik"
13623 493.5679932 211.730484 82.92393494 0.920114875 14065 0.52655381 "Cammeo"
14675 493.9289856 199.2336273 95.68336487 0.877127767 15317 0.6168558 "Cammeo"
12605 445.6929932 183.2692566 88.23682404 0.876468062 12787 0.617589414 "Osmancik"
9369 396.7600098 164.617218 73.85871124 0.893697798 9592 0.652800977 "Osmancik"
12673 441.7139893 177.0299225 92.58748627 0.852329791 12950 0.621774137 "Osmancik"
10774 428.7999878 179.6996613 77.92175293 0.901094794 11033 0.716546953 "Osmancik"
11108 416.8340149 166.3365936 86.45924377 0.854297161 11420 0.680012226 "Osmancik"
11836 456.3789978 201.8695984 75.45857239 0.927509904 12084 0.753213704 "Cammeo"
14101 479.3160095 199.0871429 90.98012543 0.889473677 14383 0.619687974 "Cammeo"
14105 496.2279968 209.2754211 86.94194794 0.909619331 14567 0.603706539 "Cammeo"
13491 475.3450012 198.6623383 87.65083313 0.89740628 13812 0.698834479 "Cammeo"
12150 435.9039917 175.4832153 89.56684113 0.859936416 12460 0.710526288 "Osmancik"
13444 474.5929871 197.9504242 87.63919067 0.896653473 13881 0.656605601 "Cammeo"
11111 419.9299927 175.137146 81.11838531 0.886269093 11278 0.588319361 "Osmancik"
15042 502.2139893 212.0943756 91.29269409 0.902621925 15416 0.702109754 "Cammeo"
12927 453.0150146 184.3237915 89.86130524 0.8731125 13196 0.736917138 "Cammeo"
13693 474.7520142 198.1157532 89.03109741 0.893336058 14050 0.597634435 "Osmancik"
12471 445.3739929 184.9920654 86.85975647 0.882915258 12688 0.671784103 "Cammeo"
11831 428.7009888 167.4166412 92.25314331 0.834479332 12116 0.773267984 "Osmancik"
14250 486.1239929 201.2189331 91.93981934 0.889510691 14636 0.593675792 "Cammeo"
12239 432.2980042 168.4900818 94.25421906 0.828894377 12489 0.682599008 "Osmancik"
12835 481.5029907 212.5375366 77.45262146 0.931235254 13055 0.511946082 "Cammeo"
12016 443.2229919 189.2810669 81.12221527 0.903503478 12186 0.746567249 "Osmancik"
12676 437.9559937 178.2371063 91.69775391 0.857508004 12887 0.691242218 "Osmancik"
11553 432.4779968 177.9644012 84.06337738 0.881405354 11845 0.581546366 "Osmancik"
13584 478.0570068 203.8369446 85.42742157 0.90794152 13877 0.676325619 "Cammeo"
12024 432.4190063 172.9061737 89.9719696 0.853952229 12323 0.627230048 "Osmancik"
11545 429.0979919 176.9992981 84.10533905 0.87989223 11816 0.705857158 "Osmancik"
10570 419.9530029 181.806366 74.52000427 0.912136495 10781 0.585920155 "Osmancik"
14944 490.0440063 201.3465424 96.04631805 0.878892481 15305 0.610657096 "Cammeo"
9221 387.0939941 159.2245026 74.90332794 0.882439494 9418 0.768416643 "Osmancik"
15777 515.684021 218.6982422 93.20509338 0.904637814 16111 0.567191541 "Cammeo"
14424 497.769989 210.743103 88.51709747 0.907513142 14920 0.558204353 "Cammeo"
12744 467.9249878 200.6121674 81.70650482 0.913300693 13047 0.714509964 "Cammeo"
15223 514.9069824 220.3685608 89.43637848 0.913940132 15492 0.550281942 "Cammeo"
10746 423.9909973 177.9532471 78.12187958 0.898485959 10942 0.581493497 "Osmancik"
11681 431.2279968 183.7963867 81.16801453 0.897202611 11857 0.591143727 "Osmancik"
14640 501.3240051 210.2915955 90.3317337 0.903040886 15119 0.586538434 "Cammeo"
10360 404.32901 165.8590546 81.19802856 0.871969402 10556 0.676151931 "Osmancik"
12106 448.5 186.505127 83.69871521 0.893645108 12389 0.651385546 "Osmancik"
14843 510.1019897 220.0358582 86.50135803 0.919485509 15155 0.533153713 "Cammeo"
13079 436.0450134 174.8923187 95.94194794 0.836099863 13228 0.77257961 "Osmancik"
11049 412.8139954 169.6197357 83.3963623 0.870783508 11244 0.79238385 "Osmancik"
14476 489.2380066 203.8588409 91.66152954 0.893213689 14807 0.679847836 "Cammeo"
13064 469.8359985 199.5599823 84.36461639 0.906244874 13382 0.656416416 "Cammeo"
12387 445.6140137 175.6296539 91.31130219 0.854222119 12789 0.655119538 "Osmancik"
14682 505.0310059 219.886322 86.04150391 0.920263171 15155 0.552911043 "Cammeo"
11382 418.3359985 169.8829651 86.66008759 0.860105395 11575 0.620002151 "Osmancik"
11339 423.9700012 171.7066193 85.35773468 0.867685318 11531 0.67918539 "Osmancik"
12259 440.0299988 177.3145447 89.53556824 0.863146663 12533 0.724142015 "Osmancik"
11862 436.2999878 177.2002106 86.44499207 0.872934222 12146 0.761556268 "Osmancik"
10106 408.9419861 167.7952576 78.30336761 0.884436727 10424 0.781230688 "Osmancik"
12103 439.2179871 181.9851227 85.55490112 0.882602334 12339 0.599277079 "Osmancik"
11928 439.9190063 181.0348358 85.22491455 0.882258475 12218 0.590611994 "Osmancik"
10481 413.7219849 174.1646271 77.66029358 0.895081937 10648 0.806478918 "Osmancik"
12075 434.6600037 179.1971436 86.49069214 0.875809669 12229 0.603086591 "Osmancik"
12256 453.4649963 189.9711304 83.10529327 0.89923656 12565 0.583619058 "Cammeo"
13852 490.2789917 213.9856873 82.96648407 0.921777308 14158 0.728324294 "Cammeo"
11063 428.2390137 177.5392151 80.8637085 0.890251338 11362 0.606125355 "Osmancik"
11802 430.052002 175.2747498 86.66316986 0.86921072 12024 0.621255994 "Osmancik"
12004 449.0350037 186.6485291 83.41326904 0.894583821 12417 0.75811547 "Cammeo"
15534 521.9299927 221.5856628 90.5549469 0.912683189 16187 0.708344758 "Cammeo"
12432 446.4880066 183.4152832 87.73010254 0.878188848 12677 0.587301612 "Osmancik"
13920 480.1119995 195.6700745 92.54843903 0.881072044 14350 0.577114403 "Cammeo"
11816 446.1000061 187.143158 81.82019043 0.899361193 12069 0.746713877 "Osmancik"
9050 379.8989868 152.8709259 77.10934448 0.863465369 9387 0.674869478 "Osmancik"
14085 489.4549866 200.5265503 91.23562622 0.890501499 14670 0.627170742 "Cammeo"
10879 427.1359863 179.4507751 78.29277802 0.899805605 11110 0.735465109 "Osmancik"
11794 422.1019897 169.2856598 89.53070831 0.848700643 12026 0.76395905 "Osmancik"
15578 509.598999 216.9094849 92.61865234 0.904255331 15864 0.808826566 "Cammeo"
11084 435.144989 180.9138947 79.56829834 0.898089349 11451 0.607942104 "Osmancik"
11873 430.0440063 176.7291412 86.37124634 0.8724401 12086 0.604223907 "Osmancik"
11415 438.9299927 184.5671082 80.09941864 0.900919914 11745 0.791060269 "Osmancik"
13711 483.2149963 203.8807678 86.62690735 0.905244946 14097 0.561466038 "Cammeo"
10841 410.3320007 167.1149597 84.25271606 0.863610148 11079 0.73448509 "Osmancik"
11961 429.3670044 175.4431305 87.64792633 0.866267622 12149 0.611034513 "Osmancik"
14421 507.8049927 213.8856812 86.87624359 0.913792789 14881 0.650943398 "Cammeo"
11506 433.7049866 183.940979 80.15775299 0.900053322 11676 0.718227208 "Osmancik"
15320 511.9299927 218.6231537 91.16981506 0.908898175 15740 0.545642316 "Cammeo"
12419 439.1570129 175.8540649 90.91184998 0.856001556 12675 0.62381959 "Osmancik"
12478 439.2219849 176.3439484 91.28974915 0.85557431 12754 0.63582164 "Osmancik"
11993 427.5390015 168.4983673 91.95948029 0.837942243 12286 0.639285743 "Osmancik"
14592 494.4400024 212.6799774 88.28739166 0.90976733 14838 0.745631039 "Cammeo"
12598 445.1849976 178.979248 91.10215759 0.860760868 12923 0.631415427 "Osmancik"
14750 482.8250122 198.5033569 95.47468567 0.876735628 15046 0.605500817 "Cammeo"
14755 499.8179932 202.6122742 95.51608276 0.881907225 15123 0.600529075 "Cammeo"
12900 442.6860046 181.0802612 91.61207581 0.862580538 13112 0.7875458 "Osmancik"
14715 497.5570068 212.0353241 89.50563049 0.906537175 15094 0.794889808 "Cammeo"
14601 505.2489929 215.9343872 86.7587204 0.915735006 14991 0.668543935 "Cammeo"
12752 462.3599854 190.7341766 86.67176056 0.890792012 13112 0.628425002 "Cammeo"
11285 425.7550049 175.4243927 82.9513855 0.881136894 11525 0.750282586 "Osmancik"
14709 515.8499756 222.7228394 85.4315567 0.923508525 14941 0.524796605 "Cammeo"
14586 489.5440063 206.5986938 91.26046753 0.897148907 14897 0.795571089 "Cammeo"
15953 522.1859741 220.7552338 93.042099 0.906841516 16307 0.789361715 "Cammeo"
11963 448.4259949 191.0770569 80.81423187 0.906157434 12205 0.755908012 "Cammeo"
13930 495.2709961 213.5266418 84.43373108 0.918498337 14564 0.54963702 "Cammeo"
14189 483.9370117 203.377594 90.07769012 0.896566749 14538 0.713122606 "Cammeo"
11771 441.8599854 186.9977722 81.26961517 0.900622606 12109 0.619265556 "Cammeo"
12267 429.6940002 171.370636 92.45801544 0.841972291 12520 0.775901318 "Osmancik"
